Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
4578296;20;01/10/2019 13:50:00;Strada Urbana;CORSO DI FRANCIA;all'intersezione semaforizzata con;VIA FLAMINIA;VIA FLAMINIA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12.4717;41.9367;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4578297;1;01/10/2019 07:40:00;Strada Urbana;LARGO DI S. SUSANNA;in corrispondenza;;del civico n.;102;;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.4937;41.9047;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
4578297;1;01/10/2019 07:40:00;Strada Urbana;LARGO DI S. SUSANNA;in corrispondenza;;del civico n.;102;;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.4937;41.9047;-1;2;Autobus urbano;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4578309;1;01/10/2019 08:40:00;Strada Urbana;VIA NAZIONALE;all'intersezione semaforizzata con;VIA AGOSTINO DEPRETIS;VIA AGOSTINO DEPRETIS;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Acciotolata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.9458;42.3869;-1;1;Autovettura pubblica;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4578309;1;01/10/2019 08:40:00;Strada Urbana;VIA NAZIONALE;all'intersezione semaforizzata con;VIA AGOSTINO DEPRETIS;VIA AGOSTINO DEPRETIS;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Acciotolata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.9458;42.3869;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
4578347;1;01/10/2019 06:25:00;Strada Urbana;LARGO GIOVANNI BATTISTA MARZI;all'intersezione con;VIA ALDO MANUZIO;VIA ALDO MANUZIO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.4711;41.8764;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
4578347;1;01/10/2019 06:25:00;Strada Urbana;LARGO GIOVANNI BATTISTA MARZI;all'intersezione con;VIA ALDO MANUZIO;VIA ALDO MANUZIO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.4711;41.8764;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4578347;1;01/10/2019 06:25:00;Strada Urbana;LARGO GIOVANNI BATTISTA MARZI;all'intersezione con;VIA ALDO MANUZIO;VIA ALDO MANUZIO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.4711;41.8764;-1;3;Autovettura privata;Sosta;;;;;;;
4578350;13;01/10/2019 14:20:00;Strada Urbana;VIA MAR DEI CORALLI;all'intersezione con;VIA DEI PESCATORI;VIA DEI PESCATORI;;;Scontro frontale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12.3015;41.7297;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4578350;13;01/10/2019 14:20:00;Strada Urbana;VIA MAR DEI CORALLI;all'intersezione con;VIA DEI PESCATORI;VIA DEI PESCATORI;;;Scontro frontale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12.3015;41.7297;-1;2;Motociclo con passeggero;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
